INSEE_COM;Annee;NbMaisonsVendues;NbAppartsVendus;PrixMoyen;Prixm2Moyen;SurfaceMoy
29228;2019;13;0;169577.692307692;1602.38461538462;104.692307692308
29228;2020;12;0;183208.333333333;1551.41666666667;117.666666666667
29228;2021;22;0;196383.636363636;2170.13636363636;89.9090909090909
29229;2018;11;0;83466.36;1043.364;89.36364
29229;2019;7;0;106302.142857143;1325.42857142857;74.4285714285714
29229;2020;20;0;111362.3;1053.05;91.8
29229;2021;15;1;128312.375;1362.5;98.3125
29230;2018;16;0;123575;1019.625;121.125
29230;2019;19;0;119131.578947368;1164;103.368421052632
29230;2020;34;0;132450.735294118;1483.91176470588;92
29230;2021;27;0;166738.518518519;1498.88888888889;113.259259259259
29232;2018;559;705;120366.8;1538.675;77.04589
29232;2019;668;869;122369.690305791;1624.63109954457;74.9772283669486
29232;2020;623;884;129462.02986065;1696.28268082283;75.8885202388852
29232;2021;578;796;148381.434497817;1920.06841339156;76.8245997088792
29233;2018;132;49;129086.5;1430.785;88.92265
29233;2019;153;47;134388.94;1505.77;91.215
29233;2020;143;63;140489.349514563;1606.63106796116;87.7233009708738
29233;2021;130;43;162969.502890173;1789.90173410405;92.5433526011561
29234;2018;22;0;178690.7;1627.364;110.7273
29234;2019;29;0;200739.482758621;1695.24137931034;117.48275862069
29234;2020;24;0;186057.958333333;1584.83333333333;124
29234;2021;35;0;220194.485714286;2025.25714285714;113.4
29235;2018;120;42;193693.6;2045.914;93.85802
29235;2019;125;37;216571.734567901;2181.82098765432;99
29235;2020;99;30;201898.279069767;2257.34108527132;90.5813953488372
29235;2021;112;41;242467.68627451;2627.92156862745;90.5686274509804
29236;2018;55;1;171580.4;1824.911;101.5
29236;2019;69;1;146597.714285714;1489.85714285714;102.1
29236;2020;82;0;181040.158536585;1812.84146341463;104.390243902439
29236;2021;51;1;211191.057692308;1913.01923076923;112.461538461538
29237;2018;18;0;140972.2;1388.667;106
29237;2019;26;0;137685;1380.57692307692;99.8076923076923
29237;2020;29;0;136934.827586207;1423.62068965517;96.0344827586207
29237;2021;25;1;165950;1540.76923076923;110.346153846154
29238;2018;25;0;165586;2016.72;89.92
29238;2019;20;0;166755.5;1859.6;92.55
29238;2020;30;0;186033.666666667;2091.73333333333;95.8333333333333
29238;2021;25;0;229145;2229.52;102.48
29239;2018;27;28;150638.3;2101.6;70.98182
29239;2019;36;27;168565.476190476;2227.01587301587;77.1904761904762
29239;2020;44;42;194733.744186047;2323.12790697674;85.2558139534884
29239;2021;42;33;209565.84;2658.68;79.96
29240;2018;16;0;150496.9;1387.5;109.5625
29240;2019;10;0;118070.6;1585.7;88.5
29240;2020;11;0;211631.818181818;1807.72727272727;117.272727272727
29240;2021;8;0;222125;2297.5;93.875
29241;2018;122;17;104627.2;1239.561;85.86331
29241;2019;117;10;123093.929133858;1294.08661417323;96.2047244094488
29241;2020;115;8;131760.178861789;1497.93495934959;89.4552845528455
29241;2021;104;15;145964.907563025;1595.21848739496;91.9243697478992
29243;2018;6;0;104866.7;985.8333;98.83333
29243;2019;11;0;125748.727272727;1218.90909090909;103.727272727273
29243;2020;6;0;79666.6666666667;1185.83333333333;72
29243;2021;6;0;222033.333333333;1936.83333333333;120.666666666667
29244;2018;8;0;113062.5;995;111.625
29244;2019;12;0;89199.25;944.833333333333;96.6666666666667
29244;2020;11;0;131132.727272727;1273.36363636364;101.727272727273
29244;2021;19;0;110571.052631579;1164.89473684211;95.2105263157895
29245;2018;15;0;175800;1572.667;111.5333
29245;2019;16;0;158434.375;1560.75;103.0625
29245;2020;11;1;199194.916666667;1868.91666666667;107.5
29245;2021;19;0;221154.210526316;1841.26315789474;120.631578947368
29246;2018;5;0;130820;1448.2;88.8
29246;2019;5;0;112200;1080.2;107.6
29246;2020;2;0;93000;1033;88
29246;2021;3;0;142133.333333333;2542.66666666667;71
29247;2018;49;1;176308.9;1755.9;101.92
29247;2019;37;1;199877.210526316;1851;108.894736842105
29247;2020;55;0;235062.727272727;2061.14545454545;117.909090909091
29247;2021;36;0;224081.388888889;2161.13888888889;102.5
29248;2018;9;0;115733.3;1078.667;111
29248;2019;10;0;130265;1214.1;109.8
29248;2020;18;0;145541.388888889;1523.5;101.166666666667
29248;2021;11;0;138126.818181818;1612.36363636364;87.0909090909091
29249;2018;9;0;77655.56;893.1111;85.33333
29249;2019;17;0;83302.9411764706;799.470588235294;105.058823529412
29249;2020;7;0;102212.857142857;980.428571428571;105.571428571429
29249;2021;13;0;93468.3846153846;1085.38461538462;89.8461538461538
29250;2018;12;0;88840;1123.583;83.16667
29250;2019;12;0;86830.9166666667;998.916666666667;87.5
29250;2020;13;0;68403.0769230769;866.461538461538;80.5384615384615
29250;2021;20;0;88329;990.9;90.4
29251;2018;10;0;140656.6;1709.6;93.6
29251;2019;13;0;138398.153846154;1711.15384615385;90
29251;2020;11;0;199318.181818182;2070.45454545455;96.2727272727273
29251;2021;11;0;220690.909090909;1798.54545454545;126.181818181818
29252;2018;26;0;157846.2;1589.385;103.3077
29252;2019;12;0;201591.666666667;1938.83333333333;109.25
29252;2020;6;1;365128.571428571;3247.28571428571;114.571428571429
29252;2021;14;0;215185.857142857;2335.35714285714;100.785714285714
29254;2018;71;7;105233.7;1151.359;92.12821
29254;2019;73;14;116587.862068966;1242.95402298851;92.6091954022989
29254;2020;63;6;130433.594202899;1463.60869565217;90.5072463768116
29254;2021;73;9;126970.914634146;1442.78048780488;89.3170731707317
29255;2018;8;0;157137.5;1667.875;96.125
29255;2019;9;0;151179.222222222;1396.22222222222;112.555555555556
29255;2020;10;0;122115;1179.3;101.6
29255;2021;14;0;204893.928571429;1898.35714285714;108.428571428571
29256;2018;11;12;91953.61;1770.348;65.86957
29256;2019;15;19;107837.852941176;2003.58823529412;64.2352941176471
29256;2020;19;29;107854.020833333;2255.58333333333;51.8333333333333
29256;2021;15;19;122203.235294118;2380.94117647059;57.2058823529412
29257;2018;25;1;169469.6;1695.577;98.76923
29257;2019;45;1;178852.043478261;1723.5652173913;101
29257;2020;44;0;189858.136363636;1945.70454545455;98.0909090909091
29257;2021;31;0;251918.580645161;2242.38709677419;111.290322580645
29259;2018;87;17;132651.5;1415.817;99.44231
29259;2019;111;21;135664.128787879;1376.70454545455;98.9318181818182
29259;2020;95;22;149626.495726496;1695.61538461538;94.6923076923077
29259;2021;119;25;164584.416666667;1718.55555555556;98.5833333333333
29260;2018;86;18;171301.5;1811.99;98.21154
29260;2019;77;24;162380.059405941;1803;93.7821782178218
29260;2020;93;22;213610.913043478;2078.12173913043;105.017391304348
29260;2021;79;32;205294.09009009;2235.91891891892;95.8468468468468
29261;2018;1;0;40674;542;75
29261;2019;4;0;92030;1002;91.75
29261;2020;4;0;90604.75;1258.25;77.75
29261;2021;3;0;95333.3333333333;1016.66666666667;94
29262;2018;8;0;120616;1032.625;116.625
29262;2019;6;0;91697.3333333333;1099.83333333333;95.3333333333333
29262;2020;17;0;117212.352941176;1095.88235294118;112.117647058824
29262;2021;20;0;93896.85;1024.1;99.7
29263;2018;10;1;100063.6;1050.818;96.54545
29263;2019;13;0;125947.461538462;1262.84615384615;96.9230769230769
29263;2020;13;0;135198.538461538;1176.84615384615;111.307692307692
29263;2021;9;0;177632.222222222;1564.77777777778;105.222222222222
29264;2018;4;0;109875;1305.25;83.25
29264;2019;8;0;102186.25;988.625;99.875
29264;2020;10;0;142280;1575.8;92.7
29264;2021;14;0;149557.142857143;1451.78571428571;104.571428571429
29265;2018;5;0;146500;1238;120.4
29265;2019;8;1;125833.333333333;1152.33333333333;111.888888888889
29265;2020;9;0;196344.444444444;1250.33333333333;142.666666666667
29265;2021;12;0;158375;1680.25;97
29266;2018;21;0;90865.48;1068.714;87.42857
29266;2019;32;0;108414.0625;1018.8125;106.9375
29266;2020;41;0;115234.780487805;1199.46341463415;95.4390243902439
29266;2021;50;0;138458.54;1455.58;99.5
29267;2018;9;1;55970;876.2;67.1
29267;2019;11;0;118169.090909091;1362;96.0909090909091
29267;2020;14;0;72005.7142857143;1253.28571428571;69.5714285714286
29267;2021;18;0;104622.111111111;1076.72222222222;95.3888888888889
29268;2018;18;0;185711.6;1780.833;105.2222
29268;2019;12;0;172445.083333333;1620.33333333333;105.5
29268;2020;22;0;196844.772727273;1840.77272727273;111.909090909091
29268;2021;30;0;259408.066666667;2205.06666666667;122.433333333333
29269;2018;15;0;100486.7;1202.2;81.53333
29269;2019;14;0;107321.428571429;1153.21428571429;92.7857142857143
29269;2020;15;0;129016.666666667;1170.86666666667;115.2
29269;2021;13;0;141019.230769231;1539.46153846154;91.7692307692308
29270;2018;11;0;201000;2061.273;106.1818
29270;2019;22;0;164384.954545455;1511.5;109.409090909091
29270;2020;19;0;197688.421052632;1740.31578947368;114.631578947368
29270;2021;23;0;198398.695652174;1894.82608695652;105.826086956522
29271;2018;11;0;128091.9;1197.182;106.3636
29271;2019;17;0;111332.352941176;1017.29411764706;113.588235294118
29271;2020;17;0;95488.2352941177;972.411764705882;99.8235294117647
29271;2021;13;0;158365.307692308;1223.38461538462;126.153846153846
29272;2018;29;0;151994.8;1598.966;102.6552
29272;2019;31;0;148451.35483871;1404.90322580645;108.064516129032
29272;2020;28;0;177592.857142857;1542.71428571429;122.821428571429
29272;2021;23;0;196364.652173913;1818.17391304348;107.565217391304
29273;2018;28;0;196799.1;1839.036;108.8214
29273;2019;27;0;196120.925925926;1594.48148148148;120.518518518519
29273;2020;37;3;223663.85;1916.625;115.225
29273;2021;36;0;275962.138888889;2578.77777777778;104.111111111111
29274;2018;63;0;91447.7;1044.365;90.36508
29274;2019;84;0;99939.6785714286;1127.2619047619;94.4761904761905
29274;2020;98;0;114369.744897959;1098.89795918367;106.428571428571
29274;2021;118;1;122144.294117647;1208.6974789916;101.705882352941
29275;2018;22;0;67704.55;919.6818;76.63636
29275;2019;23;0;78728.9130434783;955.478260869565;92.304347826087
29275;2020;28;0;72576.7857142857;932.321428571429;80.25
29275;2021;24;0;113827.083333333;1109;100.333333333333
29276;2018;11;0;123513.6;1385.727;87.09091
29276;2019;21;0;173215.714285714;1576.61904761905;106.238095238095
29276;2020;17;0;164570.176470588;1616.82352941176;107.941176470588
29276;2021;22;0;199964.681818182;1733.22727272727;118.136363636364
29277;2018;34;0;103376.5;1047.265;96.26471
29277;2019;29;0;97849.6551724138;958.172413793103;99.6896551724138
29277;2020;35;1;130035.583333333;1217.61111111111;103.694444444444
29277;2021;39;0;133049.358974359;1236;108.74358974359
29278;2018;22;0;73847.18;1014.136;76.81818
29278;2019;36;0;76812.6388888889;887.027777777778;85.75
29278;2020;37;0;90010.2702702703;1004.02702702703;90.6486486486486
29278;2021;33;0;109810.757575758;1083.90909090909;99.9393939393939
29279;2018;31;0;118574.2;1182.258;101.129
29279;2019;28;0;94070.6071428571;985.821428571429;95.3214285714286
29279;2020;38;0;127943.684210526;1454.13157894737;90.2894736842105
29279;2021;41;1;146587.380952381;1358.42857142857;108.5
29280;2018;36;2;154239.1;1471.395;104.6316
29280;2019;40;0;184454.825;1786.05;104.725
29280;2020;50;1;176403.62745098;1910.43137254902;94.6274509803922
29280;2021;32;2;173000.588235294;1825.91176470588;96.7352941176471
29281;2018;12;0;95083.33;997.9167;94
29281;2019;19;0;128894.736842105;1241.63157894737;109.157894736842
29281;2020;8;0;122843.75;1429.25;96.875
29281;2021;17;0;137323.529411765;1339.94117647059;105.941176470588
29282;2018;1;0;222000;1930;115
29282;2019;4;0;145500;1462.25;98.5
29282;2020;3;0;171000;1723.66666666667;99.3333333333333
29282;2021;6;0;215900;2239.16666666667;94.1666666666667
29284;2018;47;0;160852.6;1599.574;103.4681
29284;2019;40;0;187780.625;1789.525;107
29284;2020;44;0;172347.954545455;1924.25;92.6818181818182
29284;2021;41;2;238080.651162791;2275.48837209302;106.06976744186
29285;2018;2;0;55750;771;71.5
29285;2019;5;0;144900;1415.8;106.6
29285;2020;8;0;163276.5;1265.5;113.5
29285;2021;13;0;143622.307692308;1378.46153846154;102.230769230769
29286;2018;4;0;130750;1451.5;91.75
29286;2019;3;0;89333.3333333333;847;107.333333333333
29286;2020;6;0;166485.5;1573.83333333333;109.833333333333
29286;2021;3;0;143790;1330;109.333333333333
29287;2018;17;0;123320.5;1270.176;99.41176
29287;2019;14;0;137103.571428571;1374.64285714286;101.071428571429
29287;2020;14;0;141467.071428571;1166.35714285714;126.142857142857
29287;2021;15;0;200285.333333333;1878.53333333333;105.266666666667
29288;2018;4;0;143750;1114.25;131
29288;2019;8;0;150099.375;1369.25;111.625
29288;2020;6;0;181525;1774;104.5
29288;2021;8;0;201210.25;1702.5;121.125
29289;2018;2;0;134000;1611;82.5
29289;2019;6;0;90960;1013.83333333333;96.8333333333333
29289;2020;2;0;175000;1700.5;101.5
29289;2021;4;0;85000;850;95
29290;2018;7;0;129400;1452.571;87.71429
29290;2019;15;0;142354.4;1466.53333333333;97.6666666666667
29290;2020;13;0;147385.769230769;1474.46153846154;97.9230769230769
29290;2021;10;0;199090;1758.4;112.3
29291;2018;14;0;99200.71;973.9286;102.9286
29291;2019;20;0;107217.9;1087.8;105.15
29291;2020;19;0;110842.105263158;1168.63157894737;93.7368421052632
29291;2021;27;0;94750.0740740741;1140.88888888889;85.8148148148148
29292;2018;7;0;181714.3;2456.143;89
29292;2019;7;0;196314.285714286;2433;86.2857142857143
29292;2020;9;1;268705;3020.9;115.8
29292;2021;3;0;283400;2419.33333333333;116.333333333333
29293;2018;102;12;183473.9;1892.298;99.13158
29293;2019;118;14;197320.613636364;2145.49242424242;95.8863636363636
29293;2020;105;18;248858.365853659;2379.07317073171;104.878048780488
29293;2021;89;12;259519.811881188;2654.40594059406;97.4554455445545
29294;2018;6;0;166498.5;1194.667;135.5
29294;2019;14;0;126696.428571429;1155.28571428571;111.857142857143
29294;2020;5;0;138486;1426;98.6
29294;2021;6;0;124121.666666667;1210.83333333333;98.6666666666667
29295;2018;9;0;145470.1;1227.889;126.1111
29295;2019;9;0;140198.888888889;1390;108.444444444444
29295;2020;5;0;151280;1552.8;100.6
29295;2021;4;0;188525;1846.25;105.75
29296;2018;15;0;186937.5;1582.667;117
29296;2019;10;0;228090;2053.6;112.8
29296;2020;12;0;220423.333333333;1829.91666666667;122.916666666667
29296;2021;20;0;197871.45;1840.2;106.05
29297;2018;28;0;151271.4;1446.286;106.3214
29297;2019;20;1;122397.619047619;1382.71428571429;88.1904761904762
29297;2020;26;2;165014.285714286;1628.92857142857;105.107142857143
29297;2021;25;1;170457.692307692;1551.15384615385;108.346153846154
29298;2018;4;0;154750;2180.5;74.25
29298;2019;8;0;110366.375;1016.875;108.375
29298;2020;7;0;184971.428571429;2228.71428571429;87.7142857142857
29298;2021;4;0;239125;1599.75;144.5
29299;2018;1;0;209800;1116;188
29299;2019;4;0;132689;1268;109
29299;2020;2;0;168000;1367.5;121
29299;2021;4;0;181112.75;2377.25;93.5
29300;2018;19;0;120710.5;1303.842;92.73684
29300;2019;15;0;118038.666666667;1232.73333333333;93.6
29300;2020;25;0;166976.8;1520.28;116.4
29300;2021;17;3;189925;1800.05;107.45
29301;2018;3;0;135000;1268.667;108.3333
29301;2019;5;0;110690;846.8;123.2
29301;2020;5;0;137828.4;1462;94
29301;2021;4;0;165100;1524.75;121.25
29302;2018;54;1;103537.3;1021.309;98.87273
29302;2019;63;1;103070.015625;1138.375;89.96875
29302;2020;74;1;106022.6;1211.45333333333;91.92
29302;2021;87;0;122318.965517241;1284.98850574713;92.2528735632184
35001;2018;64;28;204349.8;2204.728;93.6087
35001;2019;47;29;232900.065789474;2376.73684210526;97.6578947368421
35001;2020;44;32;233753.5;2582.105;91.17105
35001;2021;65;33;290676.326530612;2944.32653061224;101.591836734694
35002;2018;21;0;200906.7;1954.333;110.8571
35002;2019;18;0;181977.777777778;1865.16666666667;97.4444444444444
35002;2020;17;0;234726.9;1841.706;129.2353
35002;2021;27;0;193634.703703704;2256.44444444444;88.5555555555556
35003;2018;8;0;122003.4;1275.25;91.125
35003;2019;8;0;181812.5;1584.75;129.25
35003;2020;11;0;221007.3;1984;115.0909
35003;2021;9;0;227705;2195.11111111111;102.777777777778
35004;2018;31;1;99885.09;1044.375;99.46875
35004;2019;53;1;120989.351851852;1167.90740740741;105.648148148148
35004;2020;56;1;104910.8;1088.93;99.82456
35004;2021;82;1;112816.903614458;1191.09638554217;92.1566265060241
35005;2018;6;0;129816.7;1209.833;105.8333
35005;2019;2;0;115500;1119;102.5
35005;2020;4;0;100500;756.5;109.5
35005;2021;7;0;166000;1659.85714285714;102.714285714286
35006;2018;38;9;147209;1481.447;100
35006;2019;51;3;157636.722222222;1517.18518518519;103.925925925926
35006;2020;48;5;180419.5;1714.453;110.3774
35006;2021;46;5;188980.705882353;1995.6862745098;96.6666666666667
35007;2018;5;0;154815;1524;104.2
35007;2019;7;0;162100;1811.28571428571;91.2857142857143
35007;2020;5;0;190360;1994.6;96.2
35007;2021;9;0;229083.333333333;2151.22222222222;109.555555555556
35008;2018;3;0;143333.3;1413.333;101.3333
35008;2019;7;0;166142.857142857;1330.57142857143;123.285714285714
35008;2020;9;0;127482.2;1503.778;84.11111
35008;2021;6;0;129451.666666667;1632.66666666667;79.3333333333333
35009;2018;19;0;153136.2;1477.421;104.3684
35009;2019;32;2;137861.882352941;1527.70588235294;94.5294117647059
35009;2020;25;1;168287.6;1686.5;105.6538
35009;2021;23;1;145865;1692.54166666667;90.5416666666667
